Month-Year,SENADOR,VALOR_REEMBOLSADO,Contagem_Mes
2017-03-01,JOSÉ AGRIPINO,22560.78,93
2017-03-01,JOSÉ MARANHÃO,18384.62,26
2017-03-01,JOSÉ MEDEIROS,16512.03,27
2017-03-01,JOSÉ PIMENTEL,36592.72,74
2017-03-01,JOSÉ SERRA,29202.72,18
2017-03-01,JOÃO ALBERTO SOUZA,19820.91,61
2017-03-01,JOÃO CAPIBERIBE,41737.27,64
2017-03-01,KÁTIA ABREU,13284.05,77
2017-03-01,LASIER MARTINS,22730.71,26
2017-03-01,LINDBERGH FARIAS,37826.68,72
2017-03-01,LÍDICE DA MATA,20991.67,74
2017-03-01,LÚCIA VÂNIA,16757.9,96
2017-03-01,MAGNO MALTA,20778.23,96
2017-03-01,MARIA DO CARMO ALVES,16577.4,83
2017-03-01,MARTA SUPLICY,24592.66,46
2017-03-01,OMAR AZIZ,43715.12,24
2017-03-01,OTTO ALENCAR,21242.69,26
2017-03-01,PAULO BAUER,35906.22,74
2017-03-01,PAULO PAIM,31572.239999999998,96
2017-03-01,PAULO ROCHA,42534.1,25
2017-03-01,PEDRO CHAVES DOS SANTOS FILHO,56111.72,11
2017-03-01,RAIMUNDO LIRA,15800.0,26
2017-03-01,RANDOLFE RODRIGUES,26265.6,74
2017-03-01,REGINA SOUSA,29384.899999999998,27
2017-03-01,RENAN CALHEIROS,11093.67,96
2017-03-01,RICARDO FERRAÇO,36185.01,74
2017-03-01,ROBERTO MUNIZ,25949.62,10
2017-03-01,ROBERTO REQUIÃO,32424.98,74
2017-03-01,ROBERTO ROCHA,68009.2,22
2017-03-01,ROMERO JUCÁ,32554.99,96
2017-03-01,ROMÁRIO,34937.520000000004,26
2017-03-01,RONALDO CAIADO,18507.77,26
2017-03-01,ROSE DE FREITAS,17668.47,26
2017-03-01,SIMONE TEBET,14112.16,26
2017-03-01,SÉRGIO PETECÃO,19605.27,74
2017-03-01,TASSO JEREISSATI,18802.46,31
2017-03-01,THIERES PINTO,17847.6,3
2017-03-01,VALDIR RAUPP,50256.39,93
2017-03-01,VANESSA GRAZZIOTIN,65035.35,74
2017-03-01,VICENTINHO ALVES,12536.0,69
2017-03-01,WALDEMIR MOKA,21998.88,74
2017-03-01,WELLINGTON FAGUNDES,24716.4,26
2017-03-01,WILDER MORAIS,23496.95,53
2017-03-01,ZEZÉ PERRELLA,36203.49,69
2017-03-01,ÂNGELA PORTELA,27379.71,74
2017-04-01,ACIR GURGACZ,31341.61,83
2017-04-01,AIRTON SANDOVAL,22206.63,2
2017-04-01,ALVARO DIAS,9094.83,68
2017-04-01,ANA AMÉLIA,9257.8,75
2017-04-01,ANTONIO ANASTASIA,27771.7,27
2017-04-01,ANTÔNIO CARLOS VALADARES,25399.01,97
2017-04-01,ARMANDO MONTEIRO,29319.63,56
2017-04-01,ATAÍDES OLIVEIRA,22575.87,49
2017-04-01,AÉCIO NEVES,27373.13,75
2017-04-01,BENEDITO DE LIRA,14070.57,74
2017-04-01,CIDINHO SANTOS,22370.82,22
2017-04-01,CIRO NOGUEIRA,34963.75,75
2017-04-01,CRISTOVAM BUARQUE,10866.67,27
2017-04-01,CÁSSIO CUNHA LIMA,30128.19,63
2017-04-01,DALIRIO BEBER,18671.76,24
2017-04-01,DAVI ALCOLUMBRE,14968.33,27
2017-04-01,DÁRIO BERGER,25134.29,27
2017-04-01,EDISON LOBÃO,33317.3,28
2017-04-01,EDUARDO AMORIM,20837.489999999998,69
2017-04-01,EDUARDO BRAGA,36076.35,54
2017-04-01,EDUARDO LOPES,19992.85,33
2017-04-01,ELMANO FÉRRER,32819.27,27
2017-04-01,FERNANDO BEZERRA COELHO,41937.58,28
2017-04-01,FERNANDO COLLOR,27655.07,97
2017-04-01,FLEXA RIBEIRO,28267.4,94
2017-04-01,FÁTIMA BEZERRA,22500.54,27
2017-04-01,GARIBALDI ALVES FILHO,19662.76,46
2017-04-01,GLADSON CAMELI,32156.8,27
2017-04-01,GLEISI HOFFMANN,37368.89,44
2017-04-01,HUMBERTO COSTA,47133.24,75
2017-04-01,HÉLIO JOSÉ,11724.24,28
2017-04-01,IVO CASSOL,63716.34,69
2017-04-01,JADER BARBALHO,16809.91,63
2017-04-01,JORGE VIANA,21230.84,75
2017-04-01,JOSÉ AGRIPINO,21131.1,94
2017-04-01,JOSÉ MARANHÃO,14558.09,27
2017-04-01,JOSÉ MEDEIROS,21101.78,28
2017-04-01,JOSÉ PIMENTEL,34794.67,75
2017-04-01,JOSÉ SERRA,23486.32,19
2017-04-01,JOÃO ALBERTO SOUZA,108539.48,62
2017-04-01,JOÃO CAPIBERIBE,44833.36,65
2017-04-01,KÁTIA ABREU,17494.2,78
2017-04-01,LASIER MARTINS,33814.71,27
2017-04-01,LINDBERGH FARIAS,30170.47,73
2017-04-01,LÍDICE DA MATA,22155.82,75
2017-04-01,LÚCIA VÂNIA,34547.12,97
2017-04-01,MAGNO MALTA,27125.61,97
2017-04-01,MARIA DO CARMO ALVES,15699.130000000001,84
2017-04-01,MARTA SUPLICY,26372.36,47
2017-04-01,OMAR AZIZ,34874.45,25
2017-04-01,OTTO ALENCAR,20112.86,27
2017-04-01,PAULO BAUER,27729.649999999998,75
2017-04-01,PAULO PAIM,39612.48,97
2017-04-01,PAULO ROCHA,35511.22,26
2017-04-01,PEDRO CHAVES DOS SANTOS FILHO,32150.76,12
2017-04-01,RAIMUNDO LIRA,15800.0,27
2017-04-01,RANDOLFE RODRIGUES,36162.96,75
2017-04-01,REGINA SOUSA,27893.69,28
2017-04-01,RENAN CALHEIROS,10892.62,97
2017-04-01,RICARDO FERRAÇO,40699.090000000004,75
2017-04-01,ROBERTO MUNIZ,22392.57,11
2017-04-01,ROBERTO REQUIÃO,21779.96,75
2017-04-01,ROBERTO ROCHA,40996.4,23
2017-04-01,ROMERO JUCÁ,33961.03,97
2017-04-01,ROMÁRIO,33983.38,27
2017-04-01,RONALDO CAIADO,23686.17,27
2017-04-01,ROSE DE FREITAS,26949.73,27
2017-04-01,SIMONE TEBET,20690.81,27
2017-04-01,SÉRGIO PETECÃO,42530.43,75
2017-04-01,TASSO JEREISSATI,19362.94,32
2017-04-01,TELMÁRIO MOTA,18947.18,24
2017-04-01,THIERES PINTO,10542.9,4
2017-04-01,VALDIR RAUPP,46526.68,94
2017-04-01,VANESSA GRAZZIOTIN,37777.18,75
2017-04-01,VICENTINHO ALVES,33251.8,70
2017-04-01,WALDEMIR MOKA,18409.85,75
2017-04-01,WELLINGTON FAGUNDES,32426.24,27
2017-04-01,WILDER MORAIS,20742.0,54
2017-04-01,ZEZÉ PERRELLA,36330.26,70
2017-04-01,ÂNGELA PORTELA,31706.95,75
2017-05-01,ACIR GURGACZ,53493.81,84
2017-05-01,AIRTON SANDOVAL,26156.530000000002,3
2017-05-01,ALVARO DIAS,3104.93,69
2017-05-01,ANA AMÉLIA,8298.35,76
2017-05-01,ANTONIO ANASTASIA,27896.829999999998,28
2017-05-01,ANTÔNIO CARLOS VALADARES,24179.53,98
2017-05-01,ARMANDO MONTEIRO,28862.36,57
2017-05-01,ATAÍDES OLIVEIRA,24887.91,50
2017-05-01,AÉCIO NEVES,12695.21,76
2017-05-01,BENEDITO DE LIRA,17342.43,75
2017-05-01,CIDINHO SANTOS,31716.79,23
2017-05-01,CIRO NOGUEIRA,34601.44,76
2017-05-01,CRISTOVAM BUARQUE,10866.67,28
2017-05-01,CÁSSIO CUNHA LIMA,31586.44,64
2017-05-01,DALIRIO BEBER,21195.46,25
2017-05-01,DAVI ALCOLUMBRE,11361.5,28
2017-05-01,DÁRIO BERGER,17134.8,28
2017-05-01,EDISON LOBÃO,33458.94,29
2017-05-01,EDUARDO AMORIM,25680.65,70
2017-05-01,EDUARDO BRAGA,53326.94,55
2017-05-01,EDUARDO LOPES,24345.57,34
2017-05-01,ELMANO FÉRRER,32147.29,28
2017-05-01,FERNANDO BEZERRA COELHO,28967.45,29
2017-05-01,FLEXA RIBEIRO,28555.06,95
2017-05-01,FÁTIMA BEZERRA,32795.17,28
2017-05-01,GARIBALDI ALVES FILHO,21960.2,47
2017-05-01,GLADSON CAMELI,36966.19,28
2017-05-01,GLEISI HOFFMANN,55220.47,45
2017-05-01,HUMBERTO COSTA,44459.34,76
2017-05-01,HÉLIO JOSÉ,13335.24,29
2017-05-01,IVO CASSOL,49572.45,70
2017-05-01,JADER BARBALHO,11977.96,64
2017-05-01,JORGE VIANA,45431.67,76
2017-05-01,JOSÉ AGRIPINO,22038.67,95
2017-05-01,JOSÉ MARANHÃO,21221.260000000002,28
2017-05-01,JOSÉ MEDEIROS,17756.76,29
2017-05-01,JOSÉ PIMENTEL,37258.67,76
2017-05-01,JOSÉ SERRA,40553.54,20
2017-05-01,JOÃO ALBERTO SOUZA,19162.920000000002,63
2017-05-01,JOÃO CAPIBERIBE,52313.05,66
2017-05-01,KÁTIA ABREU,14749.869999999999,79
2017-05-01,LASIER MARTINS,29115.46,28
2017-05-01,LINDBERGH FARIAS,29869.5,74
2017-05-01,LÍDICE DA MATA,27451.03,76
2017-05-01,LÚCIA VÂNIA,32018.57,98
2017-05-01,MAGNO MALTA,30433.489999999998,98
2017-05-01,MARIA DO CARMO ALVES,16933.14,85
2017-05-01,MARTA SUPLICY,28638.12,48
2017-05-01,OMAR AZIZ,30000.0,26
2017-05-01,OTTO ALENCAR,21816.56,28
2017-05-01,PAULO BAUER,27610.49,76
2017-05-01,PAULO PAIM,44287.1,98
2017-05-01,PAULO ROCHA,30184.510000000002,27
2017-05-01,PEDRO CHAVES DOS SANTOS FILHO,47599.59,13
2017-05-01,RAIMUNDO LIRA,17800.0,28
2017-05-01,RANDOLFE RODRIGUES,65686.08,76
2017-05-01,REGINA SOUSA,27814.35,29
2017-05-01,RENAN CALHEIROS,11712.23,98
2017-05-01,RICARDO FERRAÇO,28211.37,76
2017-05-01,ROBERTO MUNIZ,24443.47,12
2017-05-01,ROBERTO REQUIÃO,15359.78,76
2017-05-01,ROBERTO ROCHA,33057.979999999996,24
2017-05-01,ROMERO JUCÁ,37728.28,98
2017-05-01,ROMÁRIO,20169.54,28
2017-05-01,RONALDO CAIADO,23455.329999999998,28
2017-05-01,ROSE DE FREITAS,16778.92,28
2017-05-01,SIMONE TEBET,15287.04,28
2017-05-01,SÉRGIO PETECÃO,31809.35,76
2017-05-01,TASSO JEREISSATI,16844.35,33
2017-05-01,TELMÁRIO MOTA,54182.37,25
2017-05-01,VALDIR RAUPP,46498.95,95
2017-05-01,VANESSA GRAZZIOTIN,26851.87,76
2017-05-01,VICENTINHO ALVES,32689.0,71
2017-05-01,WALDEMIR MOKA,22750.64,76
2017-05-01,WELLINGTON FAGUNDES,29058.95,28
2017-05-01,WILDER MORAIS,27467.449999999997,55
2017-05-01,ZEZÉ PERRELLA,37376.46,71
2017-05-01,ÂNGELA PORTELA,47955.09,76
2017-06-01,ACIR GURGACZ,40474.67,85
2017-06-01,AIRTON SANDOVAL,22699.87,4
2017-06-01,ALVARO DIAS,10853.140000000001,70
2017-06-01,ANA AMÉLIA,15598.68,77
2017-06-01,ANTONIO ANASTASIA,25834.1,29
2017-06-01,ANTÔNIO CARLOS VALADARES,25526.91,99
2017-06-01,ARMANDO MONTEIRO,34620.61,58
2017-06-01,ATAÍDES OLIVEIRA,24967.33,51
2017-06-01,BENEDITO DE LIRA,15413.06,76
2017-06-01,CIDINHO SANTOS,31822.71,24
2017-06-01,CIRO NOGUEIRA,22066.32,77
2017-06-01,CRISTOVAM BUARQUE,10866.67,29
2017-06-01,CÁSSIO CUNHA LIMA,39173.51,65
2017-06-01,DALIRIO BEBER,21335.600000000002,26
2017-06-01,DAVI ALCOLUMBRE,6845.0,29
2017-06-01,DÁRIO BERGER,20888.46,29
2017-06-01,EDISON LOBÃO,33684.54,30
2017-06-01,EDUARDO AMORIM,25445.34,71
2017-06-01,EDUARDO BRAGA,41322.94,56
2017-06-01,EDUARDO LOPES,59689.810000000005,35
2017-06-01,ELMANO FÉRRER,32120.18,29
2017-06-01,FERNANDO BEZERRA COELHO,28923.170000000002,30
2017-06-01,FERNANDO COLLOR,21946.4,98
2017-06-01,FLEXA RIBEIRO,31405.31,96
2017-06-01,FÁTIMA BEZERRA,29383.41,29
2017-06-01,GARIBALDI ALVES FILHO,18978.33,48
2017-06-01,GLADSON CAMELI,35941.1,29
2017-06-01,GLEISI HOFFMANN,31633.7,46
2017-06-01,HUMBERTO COSTA,29804.93,77
2017-06-01,HÉLIO JOSÉ,12834.34,30
2017-06-01,IVO CASSOL,24054.95,71
2017-06-01,JADER BARBALHO,11067.25,65
2017-06-01,JORGE VIANA,22706.52,77
2017-06-01,JOSÉ AGRIPINO,16099.0,96
2017-06-01,JOSÉ MARANHÃO,34767.86,29
2017-06-01,JOSÉ MEDEIROS,59319.28,30
2017-06-01,JOSÉ PIMENTEL,34123.48,77
2017-06-01,JOSÉ SERRA,34950.1,21
2017-06-01,JOÃO ALBERTO SOUZA,13564.69,64
2017-06-01,JOÃO CAPIBERIBE,42385.92,67
2017-06-01,KÁTIA ABREU,57947.799999999996,80
2017-06-01,LASIER MARTINS,30528.050000000003,29
2017-06-01,LINDBERGH FARIAS,18207.76,75
2017-06-01,LÍDICE DA MATA,22153.68,77
2017-06-01,LÚCIA VÂNIA,24099.88,99
2017-06-01,MAGNO MALTA,22885.45,99
2017-06-01,MARIA DO CARMO ALVES,17490.07,86
2017-06-01,MARTA SUPLICY,24927.530000000002,49
2017-06-01,OMAR AZIZ,30000.0,27
2017-06-01,OTTO ALENCAR,23571.7,29
2017-06-01,PAULO BAUER,28880.6,77
2017-06-01,PAULO PAIM,30466.989999999998,99
2017-06-01,PAULO ROCHA,35595.659999999996,28
2017-06-01,PEDRO CHAVES DOS SANTOS FILHO,36297.31,14
2017-06-01,RAIMUNDO LIRA,17800.0,29
2017-06-01,RANDOLFE RODRIGUES,69105.67,77
2017-06-01,REGINA SOUSA,27205.760000000002,30
2017-06-01,RENAN CALHEIROS,11089.630000000001,99
2017-06-01,RICARDO FERRAÇO,25358.79,77
2017-06-01,ROBERTO MUNIZ,21474.670000000002,13
2017-06-01,ROBERTO REQUIÃO,25627.98,77
2017-06-01,ROBERTO ROCHA,32958.15,25
2017-06-01,ROMERO JUCÁ,52073.31,99
2017-06-01,ROMÁRIO,24657.98,29
2017-06-01,RONALDO CAIADO,21114.43,29
2017-06-01,ROSE DE FREITAS,7355.88,29
2017-06-01,SIMONE TEBET,15395.61,29
2017-06-01,SÉRGIO PETECÃO,27499.58,77
2017-06-01,TASSO JEREISSATI,21744.16,34
2017-06-01,TELMÁRIO MOTA,50104.42,26
2017-06-01,VALDIR RAUPP,61208.77,96
2017-06-01,VANESSA GRAZZIOTIN,23779.29,77
2017-06-01,VICENTINHO ALVES,40448.869999999995,72
2017-06-01,WALDEMIR MOKA,26556.16,77
2017-06-01,WELLINGTON FAGUNDES,38693.54,29
2017-06-01,WILDER MORAIS,11688.3,56
2017-06-01,ZEZÉ PERRELLA,34301.2,72
2017-06-01,ÂNGELA PORTELA,32650.39,77
2017-07-01,ACIR GURGACZ,23580.97,86
2017-07-01,AIRTON SANDOVAL,16302.35,5
2017-07-01,ALVARO DIAS,6184.83,71
2017-07-01,ANA AMÉLIA,8916.72,78
2017-07-01,ANTONIO ANASTASIA,23603.5,30
2017-07-01,ANTÔNIO CARLOS VALADARES,24340.46,100
2017-07-01,ARMANDO MONTEIRO,33063.23,59
2017-07-01,ATAÍDES OLIVEIRA,24656.489999999998,52
2017-07-01,AÉCIO NEVES,18224.19,77
2017-07-01,BENEDITO DE LIRA,11937.99,77
2017-07-01,CIDINHO SANTOS,25138.65,25
2017-07-01,CIRO NOGUEIRA,29686.18,78
2017-07-01,CRISTOVAM BUARQUE,5995.95,30
2017-07-01,CÁSSIO CUNHA LIMA,52509.54,66
2017-07-01,DALIRIO BEBER,10479.73,27
2017-07-01,DAVI ALCOLUMBRE,10709.44,30
2017-07-01,DÁRIO BERGER,21932.93,30
2017-07-01,EDISON LOBÃO,34114.86,31
2017-07-01,EDUARDO AMORIM,35434.28,72
2017-07-01,EDUARDO BRAGA,32309.83,57
2017-07-01,EDUARDO LOPES,21472.72,36
2017-07-01,ELMANO FÉRRER,25598.45,30
2017-07-01,FERNANDO BEZERRA COELHO,27552.03,31
2017-07-01,FERNANDO COLLOR,21946.36,99
2017-07-01,FLEXA RIBEIRO,26513.91,97
2017-07-01,FÁTIMA BEZERRA,25774.79,30
2017-07-01,GARIBALDI ALVES FILHO,15028.23,49
2017-07-01,GLADSON CAMELI,51561.91,30
2017-07-01,GLEISI HOFFMANN,26803.12,47
2017-07-01,HUMBERTO COSTA,32983.32,78
2017-07-01,HÉLIO JOSÉ,33037.78,31
2017-07-01,IVO CASSOL,38453.72,72
2017-07-01,JADER BARBALHO,5000.0,66
2017-07-01,JORGE VIANA,17900.95,78
2017-07-01,JOSÉ AGRIPINO,34711.4,97
2017-07-01,JOSÉ MARANHÃO,21661.78,30
2017-07-01,JOSÉ MEDEIROS,29113.239999999998,31
2017-07-01,JOSÉ PIMENTEL,34116.93,78
2017-07-01,JOSÉ SERRA,24701.04,22
2017-07-01,JOÃO ALBERTO SOUZA,12378.61,65
2017-07-01,JOÃO CAPIBERIBE,36129.47,68
2017-07-01,KÁTIA ABREU,25462.739999999998,81
2017-07-01,LASIER MARTINS,23816.94,30
2017-07-01,LINDBERGH FARIAS,42670.79,76
2017-07-01,LÍDICE DA MATA,22590.53,78
2017-07-01,LÚCIA VÂNIA,17467.38,100
2017-07-01,MAGNO MALTA,17141.79,100
2017-07-01,MARIA DO CARMO ALVES,20252.8,87
2017-07-01,MARTA SUPLICY,22758.88,50
2017-07-01,OMAR AZIZ,34047.38,28
2017-07-01,OTTO ALENCAR,13479.47,30
2017-07-01,PAULO BAUER,26201.72,78
2017-07-01,PAULO PAIM,36032.92,100
2017-07-01,PAULO ROCHA,37305.78,29
2017-07-01,PEDRO CHAVES DOS SANTOS FILHO,20976.62,15
2017-07-01,RAIMUNDO LIRA,17800.0,30
2017-07-01,RANDOLFE RODRIGUES,65559.16,78
2017-07-01,REGINA SOUSA,24845.83,31
2017-07-01,RENAN CALHEIROS,12981.19,100
2017-07-01,RICARDO FERRAÇO,42014.38,78
2017-07-01,ROBERTO MUNIZ,19446.170000000002,14
2017-07-01,ROBERTO REQUIÃO,36555.65,78
2017-07-01,ROBERTO ROCHA,42258.68,26
2017-07-01,ROMERO JUCÁ,42419.71,100
2017-07-01,ROMÁRIO,26737.69,30
2017-07-01,RONALDO CAIADO,20684.52,30
2017-07-01,ROSE DE FREITAS,11876.9,30
2017-07-01,SIMONE TEBET,10221.83,30
2017-07-01,SÉRGIO PETECÃO,19796.4,78
2017-07-01,TASSO JEREISSATI,15677.57,35
2017-07-01,TELMÁRIO MOTA,44782.53,27
2017-07-01,VALDIR RAUPP,40502.32,97
2017-07-01,VANESSA GRAZZIOTIN,27606.77,78
2017-07-01,VICENTINHO ALVES,28010.95,73
2017-07-01,WALDEMIR MOKA,15608.78,78
2017-07-01,WELLINGTON FAGUNDES,29257.06,30
2017-07-01,WILDER MORAIS,16638.63,57
2017-07-01,ZEZÉ PERRELLA,33728.26,73
2017-07-01,ÂNGELA PORTELA,37175.23,78
2017-08-01,ACIR GURGACZ,31748.45,87
2017-08-01,AIRTON SANDOVAL,20050.67,6
2017-08-01,ALVARO DIAS,16856.88,72
2017-08-01,ANA AMÉLIA,14524.67,79
2017-08-01,ANTONIO ANASTASIA,26595.079999999998,31
2017-08-01,ANTÔNIO CARLOS VALADARES,36370.99,101
2017-08-01,ARMANDO MONTEIRO,36231.57,60
2017-08-01,ATAÍDES OLIVEIRA,25051.739999999998,53
2017-08-01,AÉCIO NEVES,18907.22,78
2017-08-01,BENEDITO DE LIRA,15849.960000000001,78
2017-08-01,CIDINHO SANTOS,34991.79,26
2017-08-01,CIRO NOGUEIRA,53313.09,79
2017-08-01,CRISTOVAM BUARQUE,4700.0,31
2017-08-01,CÁSSIO CUNHA LIMA,54918.79,67
2017-08-01,DALIRIO BEBER,20285.26,28
2017-08-01,DAVI ALCOLUMBRE,19108.98,31
2017-08-01,DÁRIO BERGER,23084.44,31
2017-08-01,EDISON LOBÃO,36244.86,32
2017-08-01,EDUARDO AMORIM,34107.28,73
2017-08-01,EDUARDO BRAGA,26120.28,58
2017-08-01,EDUARDO LOPES,27244.55,37
2017-08-01,ELMANO FÉRRER,32760.74,31
2017-08-01,FERNANDO BEZERRA COELHO,28769.989999999998,32
2017-08-01,FERNANDO COLLOR,37946.36,100
2017-08-01,FLEXA RIBEIRO,36038.67,98
2017-08-01,FÁTIMA BEZERRA,26618.74,31
2017-08-01,GARIBALDI ALVES FILHO,23416.4,50
2017-08-01,GLADSON CAMELI,48261.29,31
2017-08-01,GLEISI HOFFMANN,26878.45,48
2017-08-01,HUMBERTO COSTA,30949.82,79
2017-08-01,HÉLIO JOSÉ,12363.99,32
2017-08-01,IVO CASSOL,32782.09,73
2017-08-01,JADER BARBALHO,18848.66,67
2017-08-01,JORGE VIANA,35704.28,79
2017-08-01,JOSÉ AGRIPINO,32061.1,98
2017-08-01,JOSÉ MARANHÃO,28092.81,31
2017-08-01,JOSÉ MEDEIROS,36544.3,32
2017-08-01,JOSÉ PIMENTEL,42425.85,79
2017-08-01,JOSÉ SERRA,49938.79,23
2017-08-01,JOÃO ALBERTO SOUZA,22236.91,66
2017-08-01,JOÃO CAPIBERIBE,40995.7,69
2017-08-01,KÁTIA ABREU,27319.38,82
2017-08-01,LASIER MARTINS,18201.84,31
2017-08-01,LINDBERGH FARIAS,25149.53,77
2017-08-01,LÍDICE DA MATA,24446.77,79
2017-08-01,LÚCIA VÂNIA,24268.91,101
2017-08-01,MAGNO MALTA,36115.19,101
2017-08-01,MARIA DO CARMO ALVES,19330.47,88
2017-08-01,MARTA SUPLICY,27503.33,51
2017-08-01,OMAR AZIZ,33657.93,29
2017-08-01,OTTO ALENCAR,21176.04,31
2017-08-01,PAULO BAUER,29730.55,79
2017-08-01,PAULO PAIM,40267.19,101
2017-08-01,PAULO ROCHA,44373.77,30
2017-08-01,PEDRO CHAVES DOS SANTOS FILHO,21322.02,16
2017-08-01,RAIMUNDO LIRA,17800.0,31
2017-08-01,RANDOLFE RODRIGUES,31135.27,79
2017-08-01,REGINA SOUSA,30244.08,32
2017-08-01,RENAN CALHEIROS,22852.73,101
2017-08-01,RICARDO FERRAÇO,35068.39,79
2017-08-01,ROBERTO MUNIZ,31197.89,15
2017-08-01,ROBERTO REQUIÃO,32686.32,79
2017-08-01,ROBERTO ROCHA,39027.96,27
2017-08-01,ROMERO JUCÁ,67672.48,101
2017-08-01,ROMÁRIO,39257.89,31
2017-08-01,RONALDO CAIADO,23130.81,31
2017-08-01,ROSE DE FREITAS,39641.57,31
2017-08-01,SIMONE TEBET,11593.01,31
2017-08-01,SÉRGIO PETECÃO,20303.87,79
2017-08-01,TASSO JEREISSATI,19643.72,36
2017-08-01,TELMÁRIO MOTA,49745.43,28
2017-08-01,VALDIR RAUPP,33149.69,98
2017-08-01,VANESSA GRAZZIOTIN,45370.22,79
2017-08-01,VICENTINHO ALVES,27148.489999999998,74
2017-08-01,WALDEMIR MOKA,23942.41,79
2017-08-01,WELLINGTON FAGUNDES,29254.01,31
2017-08-01,WILDER MORAIS,21077.35,58
2017-08-01,ZEZÉ PERRELLA,24552.5,74
2017-08-01,ÂNGELA PORTELA,48142.270000000004,79
2017-09-01,ACIR GURGACZ,51244.06,88
2017-09-01,AIRTON SANDOVAL,21060.65,7
2017-09-01,ALVARO DIAS,12173.62,73
2017-09-01,ANA AMÉLIA,9698.24,80
2017-09-01,ANTONIO ANASTASIA,27353.05,32
2017-09-01,ANTÔNIO CARLOS VALADARES,40104.89,102
2017-09-01,ARMANDO MONTEIRO,24333.03,61
2017-09-01,ATAÍDES OLIVEIRA,25107.11,54
2017-09-01,AÉCIO NEVES,17138.22,79
2017-09-01,BENEDITO DE LIRA,15891.18,79
2017-09-01,CIDINHO SANTOS,27361.45,27
2017-09-01,CIRO NOGUEIRA,36934.37,80
2017-09-01,CRISTOVAM BUARQUE,4700.0,32
2017-09-01,CÁSSIO CUNHA LIMA,23716.07,68
2017-09-01,DALIRIO BEBER,16312.79,29
2017-09-01,DAVI ALCOLUMBRE,23008.1,32
2017-09-01,DÁRIO BERGER,18902.05,32
2017-09-01,EDISON LOBÃO,80357.6,33
2017-09-01,EDUARDO AMORIM,28746.22,74
2017-09-01,EDUARDO BRAGA,30522.16,59
2017-09-01,EDUARDO LOPES,24444.89,38
2017-09-01,ELMANO FÉRRER,42720.47,32
2017-09-01,FERNANDO BEZERRA COELHO,37491.84,33
2017-09-01,FERNANDO COLLOR,21993.61,101
2017-09-01,FLEXA RIBEIRO,34104.24,99
2017-09-01,FÁTIMA BEZERRA,30834.18,32
2017-09-01,GARIBALDI ALVES FILHO,21708.99,51
2017-09-01,GLADSON CAMELI,39959.3,32
2017-09-01,GLEISI HOFFMANN,19862.52,49
2017-09-01,HUMBERTO COSTA,35320.81,80
2017-09-01,HÉLIO JOSÉ,22040.870000000003,33
2017-09-01,IVO CASSOL,28319.08,74
2017-09-01,JADER BARBALHO,7171.82,68
2017-09-01,JORGE VIANA,26642.35,80
2017-09-01,JOSÉ AGRIPINO,18137.62,99
2017-09-01,JOSÉ MARANHÃO,25813.04,32
2017-09-01,JOSÉ MEDEIROS,32090.91,33
2017-09-01,JOSÉ PIMENTEL,34496.54,80
2017-09-01,JOSÉ SERRA,52105.95,24
2017-09-01,JOÃO ALBERTO SOUZA,18404.28,67
2017-09-01,JOÃO CAPIBERIBE,41709.04,70
2017-09-01,KÁTIA ABREU,21414.59,83
2017-09-01,LASIER MARTINS,20319.0,32
2017-09-01,LINDBERGH FARIAS,43031.159999999996,78
2017-09-01,LÍDICE DA MATA,27087.68,80
2017-09-01,LÚCIA VÂNIA,16414.74,102
2017-09-01,MAGNO MALTA,22130.88,102
2017-09-01,MARIA DO CARMO ALVES,11572.62,89
2017-09-01,MARTA SUPLICY,19855.010000000002,52
2017-09-01,OMAR AZIZ,40092.39,30
2017-09-01,OTTO ALENCAR,19647.4,32
2017-09-01,PAULO BAUER,30053.34,80
2017-09-01,PAULO PAIM,32377.82,102
2017-09-01,PAULO ROCHA,37130.29,31
2017-09-01,PEDRO CHAVES DOS SANTOS FILHO,19651.46,17
2017-09-01,RAIMUNDO LIRA,18300.0,32
2017-09-01,RANDOLFE RODRIGUES,21576.46,80
2017-09-01,REGINA SOUSA,24587.34,33
2017-09-01,RENAN CALHEIROS,11529.31,102
2017-09-01,RICARDO FERRAÇO,47138.4,80
2017-09-01,ROBERTO MUNIZ,26366.829999999998,16
2017-09-01,ROBERTO REQUIÃO,26418.87,80
2017-09-01,ROBERTO ROCHA,28083.489999999998,28
2017-09-01,ROMERO JUCÁ,67199.59,102
2017-09-01,ROMÁRIO,42947.1,32
2017-09-01,RONALDO CAIADO,20860.48,32
2017-09-01,ROSE DE FREITAS,25502.3,32
2017-09-01,SIMONE TEBET,12546.199999999999,32
2017-09-01,SÉRGIO PETECÃO,23680.86,80
2017-09-01,TASSO JEREISSATI,14661.53,37
2017-09-01,TELMÁRIO MOTA,45111.07,29
2017-09-01,VALDIR RAUPP,33200.55,99
2017-09-01,VANESSA GRAZZIOTIN,19604.6,80
2017-09-01,VICENTINHO ALVES,24000.0,75
2017-09-01,WALDEMIR MOKA,20505.07,80
2017-09-01,WELLINGTON FAGUNDES,29409.73,32
2017-09-01,WILDER MORAIS,21870.47,59
2017-09-01,ZEZÉ PERRELLA,19239.35,75
2017-09-01,ÂNGELA PORTELA,30289.24,80
2017-10-01,ACIR GURGACZ,57073.82,89
